"","EMTP","EMSECSM","WAPRSM3","WASCSM3","RACETHM","EMST_TOGA","SEX_2023","DGRDG","HDADV","HDCAR","HDCHG","HDEM","HDGRD","HDINT","HDOT","HDSKL","NDGMENG","NDGMEMG","HDCRN21C","EDDAD","EDMOM","N2DGRMED","FACADV","FACBEN","FACCHAL","FACIND","FACLOC","FACRESP","FACSAL","FACSEC","FACSOC","N3OCPRNG","N2OCPRMG","Years_To_First_Job","AGE","WKSWK","HRSWK","SALARY"
"7313","04","1","1","3","5","88","F","2","L","L","L","L","L","L","L","L","22","2","18","4","5","226320","1","1","1","1","1","2","1","1","2","45","4","8",31,52,40,52000
"7314","10","3","3","1","5","97","F","1","L","L","L","L","L","L","L","L","75","7","17","1","1","759440","1","1","2","2","1","2","1","1","2","78","7","1",22,52,40,42000
"7315","17","2","1","3","5","98","F","2","Y","N","N","N","N","N","N","Y","76","7","15","4","4","769950","2","1","2","2","1","1","1","1","2","78","7","3",28,52,40,110000
"7316","10","3","5","3","5","88","M","1","L","L","L","L","L","L","L","L","57","5","21","2","3","577290","2","2","1","1","1","2","2","2","2","56","5","2",27,52,40,80000
"7317","01","1","2","7","5","93","F","2","L","L","L","L","L","L","L","L","72","7","16","5","4","727130","3","2","2","2","1","2","2","2","1","73","7","5",35,25,40,75000
"7318","13","3","3","1","5","97","M","2","L","L","L","L","L","L","L","L","71","7","18","2","1","716530","2","1","2","1","1","3","1","2","4","78","7","7",28,52,40,86000
"7319","11","3","6","7","5","93","M","2","L","L","L","L","L","L","L","L","73","7","24","1","1","738620","2","1","2","2","1","3","1","2","2","78","7","4",29,52,40,78000
"7320","15","2","1","1","5","87","M","2","L","L","L","L","L","L","L","L","57","5","15","5","2","577300","2","1","2","2","1","2","1","1","3","57","5","6",31,52,40,69900
"7321","10","3","4","7","1","93","F","2","L","L","L","L","L","L","L","L","11","1","15","5","4","116730","2","1","2","2","2","2","1","2","2","11","1","3",31,52,40,200000
"7322","10","3","1","1","1","87","M","2","L","L","L","L","L","L","L","L","31","3","15","2","2","318730","2","1","3","2","2","3","1","1","2","64","6","10",34,52,40,100000
"7323","10","3","6","2","5","98","M","2","L","L","L","L","L","L","L","L","43","4","18","3","2","438910","3","1","2","2","2","3","1","1","1","75","7","4",29,52,40,53000
"7324","14","2","4","7","1","93","M","1","L","L","L","L","L","L","L","L","11","1","15","5","4","116730","2","2","2","3","2","3","2","2","3","11","1","1",24,52,40,90000
"7325","03","1","1","4","5","93","M","2","N","Y","N","N","N","Y","N","Y","42","4","15","5","5","429020","2","2","2","1","1","2","1","1","2","41","4","7",30,52,40,72000
"7326","11","3","1","1","5","85","F","3","L","L","L","L","L","L","L","L","22","2","15","7","7","226340","1","1","1","2","1","2","1","1","2","22","2","6",28,52,60,55000
"7327","10","3","3","1","5","93","F","3","L","L","L","L","L","L","L","L","31","3","15","7","5","318730","2","2","1","1","1","1","2","1","2","52","5","10",30,52,50,152000
"7328","11","3","1","1","1","93","M","1","L","L","L","L","L","L","L","L","31","3","L","2","1","318730","1","1","1","1","1","2","2","1","1","31","3","5",28,52,40,62000
"7329","10","3","4","3","4","91","M","2","L","L","L","L","L","L","L","L","61","6","16","4","8","617820","2","2","2","2","1","2","2","1","1","11","1","9",33,52,40,135000
"7330","10","3","6","2","5","90","M","2","L","L","L","L","L","L","L","L","61","6","16","5","5","617870","1","1","1","1","1","1","1","1","1","61","6","8",35,52,40,220000
"7331","03","1","1","1","5","85","M","3","L","L","L","L","L","L","L","L","57","5","15","3","3","577240","1","1","1","1","1","1","1","1","1","22","2","6",28,52,60,55000
"7332","10","3","5","3","5","98","M","2","L","L","L","L","L","L","L","L","53","5","15","3","3","537260","2","1","2","2","2","3","1","1","2","53","5","0",35,52,50,135000
"7333","10","3","5","1","5","93","M","3","L","L","L","L","L","L","L","L","33","3","15","3","3","338780","1","1","1","1","1","2","2","1","1","57","5","10",33,52,40,68000
"7334","10","3","4","3","1","93","M","2","L","L","L","L","L","L","L","L","11","1","15","4","6","116730","1","1","1","1","1","1","1","1","1","11","1","10",32,52,40,150000
"7335","10","3","5","6","5","98","M","1","L","L","L","L","L","L","L","L","56","5","15","4","4","567350","3","2","1","2","1","4","2","2","2","56","5","4",28,52,40,87000
"7336","10","3","3","7","4","97","F","1","L","L","L","L","L","L","L","L","11","1","15","5","4","116760","1","1","1","2","1","2","1","1","3","11","1","0",22,52,40,90000
"7337","10","3","3","1","5","97","F","1","L","L","L","L","L","L","L","L","22","2","20","4","4","226320","2","2","3","1","2","2","2","2","2","22","2","0",24,52,20,25000
"7338","05","1","1","4","5","88","M","2","L","L","L","L","L","L","L","L","76","7","16","4","4","769010","1","1","1","1","2","1","1","1","2","11","1","7",27,52,40,65000
"7339","14","2","3","3","4","98","F","1","L","L","L","L","L","L","L","L","53","5","L","4","4","537260","1","1","2","1","1","2","1","1","1","53","5","2",30,52,40,65000
"7340","10","3","4","7","1","93","M","2","L","L","L","L","L","L","L","L","56","5","15","2","1","567350","1","1","2","2","1","2","1","1","2","11","1","9",31,52,40,200000
"7341","11","3","4","1","5","97","M","1","L","L","L","L","L","L","L","L","41","4","16","5","5","419230","2","2","2","2","2","3","2","1","2","61","6","5",33,52,35,109578
"7342","11","3","6","3","5","98","F","2","L","L","L","L","L","L","L","L","61","6","26","4","3","617860","1","2","1","2","1","2","1","1","1","61","6","5",26,52,35,102000
"7343","10","3","3","3","7","90","M","2","L","L","L","L","L","L","L","L","71","7","15","1","1","716530","1","1","1","2","1","1","1","1","1","76","7","7",30,52,50,110000
"7344","10","3","6","3","5","87","M","1","L","L","L","L","L","L","L","L","22","2","15","2","2","226310","3","1","2","1","1","2","2","1","1","64","6","3",34,52,40,70000
"7345","01","1","2","3","5","85","F","2","L","L","L","L","L","L","L","L","63","6","18","4","3","636750","2","2","2","2","2","2","2","2","2","63","6","0",30,42,40,79000
"7346","10","3","6","3","5","88","M","1","L","L","L","L","L","L","L","L","52","5","16","5","4","527250","2","1","1","2","1","2","1","1","2","52","5","4",29,52,40,85000
"7347","11","3","2","6","5","98","F","2","L","L","L","L","L","L","L","L","61","6","15","1","1","617910","1","1","2","2","2","2","1","1","2","61","6","4",31,52,40,70000
"7348","10","3","4","7","1","97","M","1","L","L","L","L","L","L","L","L","54","5","15","5","4","547280","1","1","1","1","2","1","1","1","2","54","5","5",27,52,9,110000
"7349","01","1","2","7","5","88","F","1","L","L","L","L","L","L","L","L","44","4","16","3","3","449290","4","2","3","2","1","3","1","1","3","73","7","0",25,52,22,1500
"7350","04","1","1","3","5","93","F","3","L","L","L","L","L","L","L","L","22","2","L","2","4","226340","3","1","2","1","1","3","1","1","2","62","6","6",33,52,40,78000
"7351","10","3","1","5","2","98","F","2","L","L","L","L","L","L","L","L","33","3","16","1","1","338780","2","1","2","1","3","3","1","1","4","64","6","6",32,52,40,63800
"7352","10","3","3","3","4","92","M","2","Y","Y","Y","N","N","N","N","Y","71","7","15","4","6","716570","1","1","1","2","1","1","1","1","2","71","7","4",27,52,50,110000
"7353","10","3","6","3","4","98","M","2","L","L","L","L","L","L","L","L","53","5","15","4","3","537260","1","2","2","2","1","2","1","1","2","53","5","9",33,52,40,103000
"7354","10","3","6","2","5","93","F","2","L","L","L","L","L","L","L","L","76","7","15","5","6","768000","1","1","1","1","1","1","1","1","1","61","6","6",33,52,40,70000
"7355","10","3","3","6","5","88","M","1","L","L","L","L","L","L","L","L","12","1","15","2","3","128420","2","1","1","2","1","2","1","2","3","65","6","3",33,52,37,80000
"7356","11","3","4","5","5","87","M","1","L","L","L","L","L","L","L","L","11","1","18","4","4","116730","4","1","2","2","2","2","1","2","3","11","1","1",31,52,40,101582
"7357","10","3","3","4","5","87","M","2","L","L","L","L","L","L","L","L","57","5","15","6","6","577340","2","2","1","2","2","2","2","2","3","57","5","7",32,52,47,150000
"7358","15","2","6","1","3","87","M","2","L","L","L","L","L","L","L","L","42","4","18","2","5","429280","1","1","3","2","2","3","1","2","2","75","7","5",27,52,40,41000
"7359","10","3","6","3","4","93","M","1","L","L","L","L","L","L","L","L","56","5","16","6","3","567350","1","1","3","2","1","2","1","3","2","64","6","5",32,52,40,127000
"7360","01","1","6","1","3","98","M","2","L","L","L","L","L","L","L","L","72","7","M","2","2","727030","1","1","1","1","1","1","1","1","1","75","7","6",32,41,40,69000
"7361","13","3","1","5","1","87","M","2","Y","Y","N","N","Y","Y","N","Y","54","5","19","3","4","547280","1","1","1","2","1","1","1","1","1","56","5","4",28,52,40,90000
"7362","10","3","1","4","5","87","M","1","L","L","L","L","L","L","L","L","11","1","15","1","2","116760","1","1","1","1","1","1","1","1","3","11","1","5",27,52,36,93000
"7363","10","3","1","4","5","98","F","2","L","L","L","L","L","L","L","L","57","5","15","7","5","577410","2","1","1","2","2","3","2","1","4","11","1","9",33,52,40,198500
"7364","10","3","3","3","1","97","M","2","L","L","L","L","L","L","L","L","57","5","15","5","5","577410","1","2","1","2","1","1","1","2","1","56","5","8",33,52,55,124000
"7365","17","2","1","1","5","91","M","1","L","L","L","L","L","L","L","L","57","5","15","5","4","577410","1","1","1","2","1","2","1","1","2","57","5","3",34,52,40,129000
"7366","10","3","4","1","5","98","F","1","L","L","L","L","L","L","L","L","11","1","15","4","4","116730","3","1","2","1","1","3","1","2","3","11","1","0",32,52,42,125000
"7367","01","1","3","2","7","87","F","1","L","L","L","L","L","L","L","L","43","4","21","1","2","438940","1","3","1","1","1","1","2","2","1","73","7","3",23,52,35,29000
"7368","10","3","4","5","1","93","M","1","L","L","L","L","L","L","L","L","54","5","L","5","4","547270","2","2","2","2","1","2","1","2","4","11","1","5",27,52,40,246000
"7369","10","3","1","5","1","91","M","1","L","L","L","L","L","L","L","L","54","5","L","5","5","547280","1","2","1","1","1","2","2","1","1","57","5","0",35,52,40,109800
"7370","10","3","5","3","5","97","F","2","L","L","L","L","L","L","L","L","53","5","16","3","4","537260","2","1","1","2","2","1","1","1","2","53","5","1",27,52,45,110000
"7371","10","3","3","1","1","93","M","2","L","L","L","L","L","L","L","L","54","5","15","4","4","547280","1","1","1","1","1","1","1","1","1","72","7","7",29,52,40,142000
"7372","10","3","6","1","4","98","F","2","L","L","L","L","L","L","L","L","76","7","18","3","2","766900","1","1","1","1","3","2","1","2","2","11","1","7",35,52,45,150000
"7373","10","3","1","5","5","93","M","3","L","L","L","L","L","L","L","L","54","5","15","7","5","547280","1","1","1","1","2","1","1","3","1","54","5","6",31,52,45,205000
"7374","10","3","3","3","3","98","M","1","L","L","L","L","L","L","L","L","11","1","15","4","4","116760","2","1","1","1","2","2","1","1","2","77","7","1",28,42,40,30000
"7375","11","3","6","1","5","97","F","2","L","L","L","L","L","L","L","L","43","4","16","5","5","438910","2","3","1","1","2","1","2","1","1","61","6","7",28,52,40,29137
"7376","10","3","3","6","1","98","M","2","L","L","L","L","L","L","L","L","71","7","15","7","7","716530","2","2","2","1","2","1","2","1","2","72","7","8",32,52,45,123000
"7377","10","3","3","3","5","87","F","2","L","L","L","L","L","L","L","L","76","7","19","3","2","768000","1","1","1","1","1","1","1","1","1","62","6","7",35,52,35,82212
"7378","10","3","5","1","5","88","F","1","L","L","L","L","L","L","L","L","56","5","15","7","2","567350","1","1","1","2","2","2","1","1","1","56","5","0",28,52,10,20000
"7379","10","3","6","5","5","93","M","1","L","L","L","L","L","L","L","L","57","5","22","7","7","577400","2","1","1","1","1","1","2","3","2","57","5","4",28,52,84,140000
"7380","10","3","3","1","5","93","M","3","L","L","L","L","L","L","L","L","31","3","15","3","5","318730","2","2","1","1","1","2","2","1","1","31","3","4",28,52,45,130000
"7381","10","3","3","1","3","97","M","1","L","L","L","L","L","L","L","L","41","4","15","1","1","419230","1","1","2","1","1","1","1","1","2","65","6","3",27,52,40,152000
"7382","05","1","1","4","1","91","F","1","L","L","L","L","L","L","L","L","22","2","L","4","3","226320","2","1","1","1","2","2","1","1","2","22","2","0",25,52,50,32000
"7383","10","3","6","2","3","98","F","2","Y","N","Y","N","N","Y","N","N","75","7","17","8","2","758200","1","1","2","2","1","2","1","1","2","75","7","7",30,52,20,39000
"7384","10","3","1","4","5","97","M","3","L","L","L","L","L","L","L","L","11","1","15","7","6","116730","1","1","1","2","1","2","1","2","2","11","1","7",30,52,45,270000
"7385","15","2","1","1","4","93","F","3","L","L","L","L","L","L","L","L","22","2","L","1","1","226320","1","1","1","1","1","1","1","1","2","22","2","7",30,52,40,67000
"7386","11","3","6","1","5","87","F","4","L","L","L","L","L","L","L","L","61","6","L","5","4","617860","1","2","2","2","1","2","1","1","2","61","6","4",26,52,70,62500
"7387","01","1","2","3","5","91","M","2","L","L","L","L","L","L","L","L","76","7","16","5","4","766900","1","1","2","1","2","2","1","1","2","63","6","6",33,52,50,63000
"7388","11","3","4","1","5","90","M","2","L","L","L","L","L","L","L","L","76","7","16","4","5","766610","1","1","1","1","1","1","1","1","1","11","1","5",28,52,40,40000
"7389","10","3","6","7","5","87","F","2","L","L","L","L","L","L","L","L","73","7","16","5","4","739100","3","1","2","1","1","2","1","1","1","75","7","10",35,52,25,65000
"7390","06","1","1","4","1","93","M","2","L","L","L","L","L","L","L","L","11","1","15","8","8","116730","1","1","1","2","1","2","1","1","2","11","1","4",33,52,40,180000
"7391","10","3","4","1","1","93","M","1","L","L","L","L","L","L","L","L","11","1","M","4","4","116730","1","1","1","1","1","1","1","1","1","11","1","1",24,52,40,108000
"7392","10","3","6","3","5","87","M","1","L","L","L","L","L","L","L","L","56","5","15","4","4","567350","1","1","1","1","1","1","1","1","1","72","7","3",27,52,45,130000
"7393","15","2","3","6","3","98","F","2","L","L","L","L","L","L","L","L","43","4","17","2","3","438950","2","2","2","1","1","2","1","1","1","78","7","6",29,52,40,32000
"7394","17","2","4","1","5","87","F","2","L","L","L","L","L","L","L","L","12","1","17","5","5","128440","1","2","1","2","1","3","1","2","2","12","1","9",30,52,40,123000
"7395","04","1","1","3","1","93","F","1","L","L","L","L","L","L","L","L","61","6","15","4","4","617900","1","2","2","2","2","2","2","1","2","22","2","3",26,52,40,45000
"7396","10","3","3","3","5","93","M","2","L","L","L","L","L","L","L","L","11","1","15","5","4","116730","1","1","1","1","1","1","1","2","1","71","7","8",30,52,45,200000
"7397","10","3","3","3","4","91","M","1","L","L","L","L","L","L","L","L","57","5","15","3","4","577410","1","1","1","1","1","1","1","1","2","57","5","4",27,52,44,120000
"7398","10","3","5","4","5","98","M","1","L","L","L","L","L","L","L","L","11","1","M","8","8","116770","2","1","2","2","1","2","1","2","3","64","6","3",23,52,40,25000
"7399","10","3","5","4","5","91","F","1","L","L","L","L","L","L","L","L","51","5","15","7","4","517210","1","1","1","2","1","1","1","1","1","51","5","0",27,52,40,96000
"7400","10","3","1","1","1","88","F","3","N","Y","N","N","N","Y","N","Y","31","3","15","1","3","318730","1","1","2","2","1","2","2","2","2","54","5","6",30,52,40,115000
"7401","10","3","1","1","1","93","M","3","L","L","L","L","L","L","L","L","22","2","15","7","2","226420","2","1","1","1","2","2","1","2","2","11","1","10",30,52,50,210000
"7402","10","3","3","5","4","87","M","1","L","L","L","L","L","L","L","L","54","5","15","5","5","547280","1","1","1","1","1","1","1","1","2","11","1","3",24,52,40,125000
"7403","10","3","1","1","1","93","F","3","L","L","L","L","L","L","L","L","31","3","15","7","4","318730","1","1","1","1","1","1","2","2","3","22","2","10",34,52,40,127000
"7404","10","3","4","1","1","93","M","1","L","L","L","L","L","L","L","L","54","5","18","4","4","547270","2","1","3","2","1","2","1","1","3","11","1","3",24,52,40,107000
"7405","03","1","3","1","5","85","F","3","L","L","L","L","L","L","L","L","57","5","15","2","2","577340","1","2","1","1","3","2","1","1","4","31","3","8",29,45,50,48000
"7406","10","3","5","3","5","88","F","2","L","L","L","L","L","L","L","L","53","5","15","5","5","537260","2","2","1","1","1","2","2","1","1","53","5","6",35,52,45,114000
"7407","10","3","6","3","5","88","M","1","L","L","L","L","L","L","L","L","53","5","18","1","1","537260","1","1","2","1","1","1","1","1","2","53","5","0",31,52,48,115000
"7408","17","2","1","4","4","98","F","2","L","L","L","L","L","L","L","L","23","2","15","3","2","236800","1","1","2","1","2","2","1","1","2","12","1","3",26,52,40,95000
"7409","10","3","3","3","5","85","M","2","L","L","L","L","L","L","L","L","54","5","16","6","6","547270","2","1","3","2","2","2","1","1","3","56","5","0",33,52,43,109000
"7410","14","2","1","7","5","98","M","1","L","L","L","L","L","L","L","L","33","3","21","1","1","338780","2","1","1","2","2","2","1","2","3","11","1","4",28,52,40,49000
"7411","11","3","6","3","5","88","F","3","L","L","L","L","L","L","L","L","61","6","22","4","4","617890","1","1","1","1","1","1","1","1","1","62","6","5",25,52,40,83000
"7412","03","1","2","1","5","93","M","1","L","L","L","L","L","L","L","L","31","3","16","2","4","318730","2","2","3","3","2","2","1","1","2","38","3","1",25,52,45,30000
"7413","10","3","1","1","1","93","M","3","L","L","L","L","L","L","L","L","54","5","15","5","5","547280","2","1","1","1","1","1","2","1","2","54","5","10",35,52,40,154000
"7414","15","2","1","3","5","93","F","1","L","L","L","L","L","L","L","L","23","2","15","4","6","236800","2","1","2","3","1","3","1","1","2","22","2","5",32,52,40,89000
"7415","04","1","2","1","1","85","M","3","L","L","L","L","L","L","L","L","44","4","15","7","5","449290","1","1","4","1","1","3","1","1","1","61","6","10",34,52,55,96000
"7416","10","3","3","6","1","85","M","1","L","L","L","L","L","L","L","L","11","1","15","2","2","116710","2","1","2","2","2","2","1","1","1","11","1","2",28,52,40,102000
"7417","10","3","3","3","4","96","F","1","L","L","L","L","L","L","L","L","52","5","19","4","4","527250","1","2","2","3","3","3","1","1","3","55","5","4",32,52,42,56998
"7418","10","3","3","3","5","93","F","1","L","L","L","L","L","L","L","L","41","4","17","3","3","419230","1","1","1","1","1","1","1","1","2","78","7","4",30,52,40,110000
"7419","10","3","5","1","5","85","F","1","L","L","L","L","L","L","L","L","56","5","15","4","4","567350","1","2","1","2","1","2","1","1","1","56","5","1",22,52,40,87000
"7420","10","3","3","1","5","93","M","3","L","L","L","L","L","L","L","L","11","1","15","4","2","116730","1","1","1","1","1","2","2","4","1","71","7","4",28,52,50,250000
"7421","04","1","1","4","5","90","F","2","L","L","L","L","L","L","L","L","22","2","15","4","5","226420","2","2","2","2","2","2","2","2","2","12","1","2",29,52,40,91300
"7422","10","3","5","1","1","97","F","1","L","L","L","L","L","L","L","L","52","5","15","8","2","527250","1","1","2","2","3","4","1","2","2","52","5","3",25,52,45,115000
"7423","10","3","6","2","5","93","M","1","L","L","L","L","L","L","L","L","61","6","15","5","5","617850","1","1","1","1","2","1","1","1","1","61","6","4",27,52,48,120000
"7424","03","1","1","5","1","90","M","3","L","L","L","L","L","L","L","L","56","5","16","3","2","567350","1","2","1","1","2","2","1","1","2","56","5","7",33,52,40,58000
"7425","10","3","1","1","1","93","F","3","Y","Y","N","N","Y","Y","N","Y","31","3","15","3","7","318730","1","1","1","1","1","2","1","1","2","31","3","6",28,52,40,109000
"7426","10","3","1","1","1","87","F","2","L","L","L","L","L","L","L","L","54","5","15","4","4","547280","1","1","1","1","2","1","1","1","2","54","5","6",29,52,40,141900
"7427","01","1","2","3","5","85","M","2","L","L","L","L","L","L","L","L","72","7","18","3","5","727110","2","1","2","2","1","2","1","1","2","73","7","9",35,52,40,75000
"7428","16","2","6","2","7","98","M","4","L","L","L","L","L","L","L","L","61","6","16","6","6","617860","3","1","2","1","1","1","1","1","2","61","6","8",31,52,50,150000
"7429","17","2","1","7","1","93","M","3","Y","Y","N","N","N","N","N","Y","57","5","15","1","1","577340","2","2","1","2","2","1","2","2","1","34","3","10",34,52,40,89977
"7430","13","3","5","6","1","93","M","2","L","L","L","L","L","L","L","L","54","5","15","5","4","547280","2","2","2","2","2","2","2","2","2","64","6","2",28,52,40,80000
"7431","04","1","6","3","5","91","M","2","L","L","L","L","L","L","L","L","22","2","27","3","4","226420","2","1","2","2","1","4","2","2","4","72","7","7",30,52,42,50000
"7432","03","1","1","3","5","93","F","2","L","L","L","L","L","L","L","L","76","7","16","5","7","769010","1","1","2","1","2","2","1","1","1","45","4","7",29,52,40,79900
"7433","10","3","3","1","3","93","M","1","L","L","L","L","L","L","L","L","56","5","17","4","5","567350","3","1","2","2","1","1","1","1","1","78","7","4",28,52,40,86000
"7434","10","3","6","3","3","98","F","1","L","L","L","L","L","L","L","L","52","5","15","5","4","527250","1","2","2","2","2","2","2","1","2","57","5","0",23,52,45,94500
"7435","13","3","1","1","5","85","M","1","L","L","L","L","L","L","L","L","11","1","21","2","3","116710","1","1","3","1","1","4","1","1","4","11","1","1",24,52,40,75000
"7436","10","3","5","3","5","92","M","2","L","L","L","L","L","L","L","L","53","5","15","5","4","537260","2","1","2","2","2","2","1","2","2","53","5","6",33,52,40,123000
"7437","05","1","1","1","5","92","M","1","L","L","L","L","L","L","L","L","22","2","15","4","4","226340","2","2","1","2","1","2","1","2","1","61","6","4",31,52,52,71000
"7438","10","3","6","3","5","98","F","1","L","L","L","L","L","L","L","L","22","2","26","3","2","226320","1","1","1","1","1","2","1","1","1","61","6","1",32,52,38,34000
"7439","10","3","1","4","5","92","M","1","L","L","L","L","L","L","L","L","54","5","15","4","3","547280","2","2","1","3","2","2","1","2","3","54","5","0",28,52,40,101000
"7440","17","2","1","2","7","88","F","1","L","L","L","L","L","L","L","L","43","4","18","2","2","438940","1","1","3","2","2","4","1","1","4","78","7","5",33,52,40,70000
"7441","10","3","1","3","5","98","M","1","L","L","L","L","L","L","L","L","53","5","15","4","6","537260","2","1","2","3","1","2","1","1","3","53","5","0",32,52,40,100000
"7442","10","3","4","1","7","91","M","1","L","L","L","L","L","L","L","L","54","5","15","5","3","547270","3","1","2","1","1","2","2","1","1","11","1","0",29,52,40,125000
"7443","10","3","3","5","5","92","M","2","Y","N","N","N","N","Y","N","Y","55","5","15","4","3","557330","1","1","1","2","1","1","1","2","2","55","5","7",29,52,45,100000
"7444","17","2","3","7","3","97","M","1","L","L","L","L","L","L","L","L","56","5","16","3","4","567350","3","1","2","4","3","4","2","2","3","56","5","3",27,52,40,84316
"7445","10","3","3","3","1","93","M","1","L","L","L","L","L","L","L","L","31","3","15","7","8","318730","3","1","3","2","1","2","1","1","4","31","3","0",28,52,40,53000
"7446","10","3","3","3","5","98","M","2","Y","N","N","N","N","Y","N","Y","71","7","15","5","4","716530","1","2","1","2","2","2","2","2","2","72","7","8",32,52,50,133000
"7447","03","1","1","1","4","97","F","1","L","L","L","L","L","L","L","L","43","4","15","2","3","438940","1","1","1","1","1","1","1","1","1","43","4","2",21,52,30,30000
"7448","01","1","6","7","5","97","F","1","L","L","L","L","L","L","L","L","43","4","20","1","2","438940","3","3","2","2","1","2","2","2","1","43","4","4",26,42,40,10000
"7449","12","3","6","3","5","85","F","2","L","L","L","L","L","L","L","L","73","7","15","6","3","739100","2","2","2","1","1","2","1","2","1","75","7","3",27,52,20,120000
"7450","04","1","6","7","7","87","M","4","L","L","L","L","L","L","L","L","61","6","17","5","6","617860","1","1","2","2","2","2","1","1","1","61","6","4",26,52,60,70000
"7451","10","3","4","1","5","85","M","1","L","L","L","L","L","L","L","L","54","5","15","4","4","547280","2","2","2","2","2","2","1","1","3","54","5","2",22,52,40,103000
"7452","10","3","3","5","5","90","M","1","L","L","L","L","L","L","L","L","56","5","17","4","3","567350","1","1","1","1","1","1","1","1","1","56","5","0",29,52,55,100000
"7453","04","1","6","1","1","93","M","2","L","L","L","L","L","L","L","L","57","5","15","5","4","577240","1","1","1","2","1","1","2","1","1","61","6","9",34,52,60,75000
"7454","10","3","1","1","5","92","F","2","L","L","L","L","L","L","L","L","43","4","15","8","4","438970","1","1","1","1","1","1","1","1","1","72","7","8",30,52,40,105000
"7455","10","3","4","1","1","97","F","1","L","L","L","L","L","L","L","L","11","1","15","4","4","116730","1","1","1","1","1","1","1","1","2","11","1","0",22,52,40,163000
"7456","13","3","6","3","1","85","M","2","L","L","L","L","L","L","L","L","53","5","15","2","2","537260","1","1","2","2","1","2","1","1","1","64","6","2",32,52,40,86000
"7457","10","3","4","7","7","93","F","2","L","L","L","L","L","L","L","L","11","1","15","7","4","116730","3","1","2","3","1","3","1","1","2","11","1","3",28,52,40,215000
"7458","10","3","6","1","5","87","F","1","L","L","L","L","L","L","L","L","44","4","17","1","1","449210","1","1","1","1","3","1","1","1","1","44","4","1",27,52,50,25000
"7459","10","3","4","5","5","97","M","2","Y","Y","Y","N","N","N","N","Y","11","1","15","6","6","116730","1","1","1","1","1","2","1","1","2","11","1","5",27,52,40,95000
"7460","10","3","3","3","4","93","M","1","L","L","L","L","L","L","L","L","56","5","16","2","2","567350","2","1","4","3","3","3","1","1","2","57","5","2",24,52,40,83000
"7461","10","3","4","1","5","98","M","1","L","L","L","L","L","L","L","L","56","5","15","4","4","567350","2","1","2","2","1","3","1","1","2","11","1","4",27,52,40,101850
"7462","03","1","1","1","4","98","F","3","L","L","L","L","L","L","L","L","22","2","L","5","4","226370","1","1","1","1","1","1","1","1","1","22","2","7",27,52,40,50000
"7463","01","1","6","6","4","93","F","1","L","L","L","L","L","L","L","L","45","4","15","1","1","457710","2","1","2","2","1","2","1","1","2","61","6","4",30,48,35,104000
"7464","10","3","6","5","5","87","M","1","L","L","L","L","L","L","L","L","56","5","15","5","4","567350","2","1","2","2","1","2","1","1","2","55","5","2",27,52,40,62500
"7465","11","3","3","6","5","87","F","1","L","L","L","L","L","L","L","L","44","4","16","3","2","449290","1","1","1","1","1","1","1","1","1","75","7","0",23,52,60,45000
"7466","10","3","4","5","1","93","M","2","L","L","L","L","L","L","L","L","11","1","15","4","1","116730","1","1","1","1","1","1","1","1","1","11","1","10",33,52,40,190000
"7467","15","2","1","1","5","87","M","2","L","L","L","L","L","L","L","L","44","4","L","1","1","449210","1","1","1","2","2","2","1","1","2","44","4","8",30,52,40,47000
"7468","10","3","3","3","1","98","M","1","L","L","L","L","L","L","L","L","76","7","16","4","4","766610","1","1","1","2","2","1","1","2","1","76","7","0",28,52,50,94000
"7469","10","3","5","1","5","92","M","2","L","L","L","L","L","L","L","L","56","5","15","6","6","567350","1","1","2","4","1","3","1","1","2","56","5","6",27,52,40,90000
"7470","15","2","5","4","3","92","M","1","L","L","L","L","L","L","L","L","11","1","16","2","2","116710","2","1","2","2","1","2","2","1","2","11","1","2",30,52,40,77000
"7471","10","3","3","3","7","92","F","2","L","L","L","L","L","L","L","L","71","7","16","6","3","716530","2","2","2","2","1","1","2","1","2","57","5","6",32,52,40,104000
"7472","10","3","1","7","5","93","F","3","Y","Y","Y","N","Y","N","N","Y","53","5","15","7","5","537260","1","1","1","1","1","1","1","1","1","12","1","9",31,52,40,140000
"7473","10","3","1","1","5","98","M","3","L","L","L","L","L","L","L","L","57","5","15","3","5","577240","2","1","1","1","2","2","1","1","1","22","2","9",32,52,40,160000
"7474","10","3","6","3","5","87","M","4","L","L","L","L","L","L","L","L","76","7","16","3","4","768100","2","1","2","2","1","2","2","1","2","78","7","3",30,52,60,160000
"7475","16","2","3","1","5","98","F","2","L","L","L","L","L","L","L","L","33","3","16","4","4","338780","1","2","1","1","1","2","3","2","1","33","3","2",22,52,45,75000
"7476","10","3","3","6","1","98","F","1","L","L","L","L","L","L","L","L","43","4","15","7","5","438940","1","1","1","1","1","1","1","1","1","62","6","5",28,52,50,75000
"7477","10","3","4","1","4","97","M","3","Y","Y","N","N","N","Y","N","Y","33","3","15","7","4","338780","1","1","1","1","1","1","1","1","2","64","6","8",30,52,40,120000
"7478","11","3","6","7","5","85","F","2","L","L","L","L","L","L","L","L","73","7","15","2","2","739100","2","1","1","1","1","1","1","1","1","75","7","7",29,52,40,74000
"7479","10","3","4","3","5","98","M","1","L","L","L","L","L","L","L","L","11","1","16","4","5","116730","2","1","2","2","2","3","1","2","2","11","1","0",32,52,40,121000
